estimating the workload which takes just one milli-second...
end estimation
1	1	1
1	2	2
1	3	3
1	3	4
1	4	5
1	5	6
1	6	7
1	7	8
1	8	9
1	9	10
1	10	11
1	11	12
1	12	13
1	13	14
1	14	15
1	15	16
1	16	17
1	17	18
1	18	19
1	19	20
1	20	21
1	21	22
1	22	23
1	23	24
1	24	25
1	25	26
1	26	27
1	27	28
1	28	29
1	29	30
1	30	31
1	31	32
1	32	33
1	33	34
1	34	35
1	35	36
1	36	37
1	37	38
1	38	39
1	39	40
1	40	41
1	41	42
1	42	43
1	43	44
1	44	45
1	45	46
1	45	47
1	46	48
1	47	49
1	48	50
1	49	51
1	50	52
1	51	53
1	52	54
1	53	55
1	54	56
1	55	57
1	56	58
1	57	59
1	58	60
1	59	61
1	60	62
1	61	63
1	62	64
1	63	65
1	64	66
1	65	67
1	66	68
1	67	69
1	68	70
1	69	71
1	70	72
1	71	73
1	72	74
1	73	75
1	74	76
1	75	77
1	76	78
1	77	79
1	78	80
1	79	81
1	80	82
1	81	83
1	82	84
1	83	85
1	84	86
1	85	87
1	86	88
1	87	89
1	88	90
1	89	91
1	90	92
1	91	93
1	92	94
1	93	95
1	94	96
1	95	97
1	96	98
1	97	99
1	98	100
0	1	1
0	2	2
0	3	3
0	3	4
0	4	5
0	5	6
0	6	7
0	7	8
0	8	9
0	9	10
0	10	11
0	11	12
0	12	13
0	13	14
0	14	15
0	15	16
0	16	17
0	17	18
0	18	19
0	19	20
0	20	21
0	21	22
0	22	23
0	23	24
0	24	25
0	25	26
0	26	27
0	27	28
0	28	29
0	30	30
0	31	31
0	32	32
0	33	33
0	34	34
0	35	35
0	36	36
0	36	37
0	37	38
0	38	39
0	39	40
0	40	41
0	41	42
0	42	43
0	43	44
0	44	45
0	45	46
0	46	47
0	47	48
0	48	49
0	49	50
0	50	51
0	51	52
0	52	53
0	53	54
0	54	55
0	55	56
0	56	57
0	57	58
0	58	59
0	59	60
0	60	61
0	61	62
0	62	63
0	63	64
0	64	65
0	65	66
0	66	67
0	67	68
0	68	69
0	69	70
0	70	71
0	71	72
0	72	73
0	73	74
0	74	75
0	75	76
0	76	77
0	77	78
0	78	79
0	79	80
0	79	81
0	81	82
0	82	83
0	83	84
0	84	85
0	85	86
0	86	87
0	87	88
0	87	89
0	88	90
0	89	91
0	90	92
0	91	93
0	92	94
0	93	95
0	94	96
0	95	97
0	96	98
0	97	99
0	98	100
