estimating the workload which takes just one milli-second...
end estimation
3	1	1
3	2	2
3	3	3
3	4	4
3	5	5
3	6	6
3	7	7
3	31	8
3	32	9
3	33	10
3	34	11
3	35	12
3	36	13
3	37	14
3	38	15
3	63	16
3	64	17
3	65	18
3	66	19
3	67	20
3	68	21
3	69	22
3	70	23
3	71	24
3	96	25
3	97	26
3	98	27
3	99	28
3	100	29
3	100	30
3	101	31
3	102	32
3	127	33
3	128	34
3	129	35
3	130	36
3	131	37
3	132	38
3	133	39
3	134	40
3	159	41
3	160	42
3	161	43
3	162	44
3	163	45
3	164	46
3	165	47
3	166	48
3	167	49
3	192	50
3	193	51
3	194	52
3	195	53
3	195	54
3	196	55
3	197	56
3	198	57
3	223	58
3	224	59
3	225	60
3	226	61
3	227	62
3	228	63
3	229	64
3	230	65
3	255	66
3	256	67
3	257	68
3	258	69
3	259	70
3	260	71
3	261	72
3	262	73
3	263	74
3	288	75
3	289	76
3	290	77
3	290	78
3	291	79
3	292	80
3	293	81
3	294	82
3	319	83
3	320	84
3	321	85
3	322	86
3	323	87
3	324	88
3	325	89
3	326	90
3	351	91
3	352	92
3	353	93
3	354	94
3	355	95
3	356	96
3	357	97
3	358	98
3	383	99
3	384	100
2	8	1
2	9	2
2	10	3
2	11	4
2	12	5
2	13	6
2	13	7
2	14	8
2	39	9
2	40	10
2	41	11
2	42	12
2	43	13
2	44	14
2	45	15
2	46	16
2	71	17
2	72	18
2	73	19
2	74	20
2	75	21
2	76	22
2	77	23
2	78	24
2	79	25
2	104	26
2	105	27
2	106	28
2	106	29
2	107	30
2	108	31
2	109	32
2	110	33
2	135	34
2	136	35
2	137	36
2	138	37
2	139	38
2	140	39
2	141	40
2	142	41
2	167	42
2	168	43
2	169	44
2	170	45
2	171	46
2	172	47
2	173	48
2	174	49
2	175	50
2	200	51
2	200	52
2	202	53
2	203	54
2	204	55
2	204	56
2	205	57
2	206	58
2	231	59
2	232	60
2	233	61
2	234	62
2	235	63
2	236	64
2	237	65
2	238	66
2	263	67
2	264	68
2	265	69
2	266	70
2	267	71
2	268	72
2	269	73
2	270	74
2	295	75
2	296	76
2	297	77
2	298	78
2	299	79
2	300	80
2	301	81
2	302	82
2	303	83
2	327	84
2	328	85
2	329	86
2	330	87
2	331	88
2	332	89
2	333	90
2	334	91
2	359	92
2	360	93
2	361	94
2	362	95
2	363	96
2	364	97
2	365	98
2	366	99
2	384	100
1	16	1
1	17	2
1	18	3
1	19	4
1	20	5
1	21	6
1	21	7
1	22	8
1	47	9
1	48	10
1	49	11
1	50	12
1	51	13
1	52	14
1	53	15
1	54	16
1	79	17
1	80	18
1	81	19
1	82	20
1	83	21
1	84	22
1	85	23
1	86	24
1	111	25
1	112	26
1	113	27
1	114	28
1	115	29
1	116	30
1	117	31
1	118	32
1	119	33
1	144	34
1	144	35
1	145	36
1	146	37
1	147	38
1	148	39
1	149	40
1	150	41
1	175	42
1	176	43
1	177	44
1	178	45
1	179	46
1	180	47
1	181	48
1	182	49
1	183	50
1	208	51
1	209	52
1	210	53
1	211	54
1	211	55
1	212	56
1	213	57
1	214	58
1	239	59
1	240	60
1	241	61
1	242	62
1	243	63
1	244	64
1	245	65
1	246	66
1	271	67
1	272	68
1	273	69
1	274	70
1	275	71
1	276	72
1	277	73
1	278	74
1	303	75
1	304	76
1	305	77
1	306	78
1	307	79
1	308	80
1	309	81
1	310	82
1	310	83
1	335	84
1	336	85
1	337	86
1	338	87
1	339	88
1	340	89
1	341	90
1	342	91
1	367	92
1	368	93
1	369	94
1	370	95
1	371	96
1	372	97
1	373	98
1	374	99
1	384	100
0	24	1
0	25	2
0	26	3
0	27	4
0	28	5
0	29	6
0	29	7
0	30	8
0	55	9
0	56	10
0	57	11
0	58	12
0	59	13
0	60	14
0	61	15
0	62	16
0	87	17
0	88	18
0	89	19
0	90	20
0	91	21
0	92	22
0	93	23
0	94	24
0	95	25
0	120	26
0	121	27
0	122	28
0	123	29
0	124	30
0	125	31
0	126	32
0	127	33
0	151	34
0	152	35
0	154	36
0	154	37
0	155	38
0	156	39
0	157	40
0	158	41
0	183	42
0	184	43
0	185	44
0	186	45
0	187	46
0	188	47
0	189	48
0	190	49
0	215	50
0	216	51
0	217	52
0	218	53
0	219	54
0	220	55
0	221	56
0	222	57
0	223	58
0	248	59
0	249	60
0	250	61
0	251	62
0	252	63
0	253	64
0	254	65
0	255	66
0	279	67
0	280	68
0	281	69
0	282	70
0	283	71
0	284	72
0	285	73
0	286	74
0	311	75
0	312	76
0	313	77
0	314	78
0	315	79
0	316	80
0	317	81
0	318	82
0	343	83
0	344	84
0	345	85
0	346	86
0	347	87
0	348	88
0	349	89
0	350	90
0	350	91
0	375	92
0	376	93
0	377	94
0	378	95
0	379	96
0	380	97
0	381	98
0	382	99
0	384	100
